"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","commonwealth.zone","state.zone","status"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",149.12635,2392.12457,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",150.10673,2425.76224,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",128.29521,2250.60465,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",96.80755,2321.44377,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",119.82782,2755.29992,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",99.71658,2483.25184,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",113.28043,3176.77127,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",126.71576,2986.84451,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",98.20838,2991.68949,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",81.57267,1783.18177,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",124.77764,2568.73357,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",113.96146,2446.34498,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",228.99578,2504.27144,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",104.85532,2261.40107,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",89.36288,1886.69966,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",104.54247,2201.31727,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",110.37391,2013.37177,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",125.12047,2787.97284,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",97.33993,2309.38724,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",91.64418,2511.52842,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",116.77305,2964.90624,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",101.88421,2103.38979,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",115.64843,2047.72109,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",97.34683,1825.49685,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",84.38828,1881.27918,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",107.77722,2295.778,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",140.84132,2106.79379,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",132.24358,2291.6298,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",92.34039,2325.94656,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",99.93197,2368.01849,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",189.31359,2330.22447,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Labridae","Coris","auricularis",352.51984,1978.93582,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Mullidae","Upeneichthys","vlamingii",166.18698,1794.14182,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Myliobatidae","Myliobatis","tenuicaudatus",513.96457,1598.07118,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Neosebastidae","Neosebastes","pandus",278.38501,1774.71496,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Neosebastidae","Neosebastes","pandus",303.23731,2076.50154,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Pinguipedidae","Parapercis","ramsayi",130.63867,1852.86363,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",362.3117,1160.37582,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",398.99943,1336.90586,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",387.13307,2392.42446,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",368.0004,1305.32043,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",338.96624,1019.6601,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",356.61393,1761.33689,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",350.47596,1269.24792,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",392.60178,1512.61633,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",552.74639,1496.84941,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.842","2014-12_Geographe.Bay_stereoBRUVs","842","Sparidae","Chrysophrys","auratus",356.25905,1254.46648,-33.5681,115.1149,"2014-12-15","06:40:00","Geographe Bay","Geographe Bay","22.3","Curtin","Yes","Yes","NA","5","NA","General Use Zone (IUCN VI)","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Carangidae","Pseudocaranx","spp",85.78396,786.98092,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Carangidae","Pseudocaranx","spp",91.79731,835.21772,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Gerreidae","Parequula","melbournensis",117.13511,1673.07505,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Gerreidae","Parequula","melbournensis",103.97034,1802.04386,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Gerreidae","Parequula","melbournensis",116.63238,1990.2577,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Austrolabrus","maculatus",103.52127,2361.00859,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Austrolabrus","maculatus",120.47881,2769.43833,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Austrolabrus","maculatus",131.47955,1839.94831,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",346.2792,1607.34955,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",375.79116,2895.6938,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",235.77437,2949.51881,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",257.80403,3132.96257,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",186.10205,2856.99502,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",145.92568,2943.7147,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",300.0824,3087.68273,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",170.29363,3193.29323,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",241.26062,2922.83541,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",263.64125,3109.00057,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",121.42286,3208.93546,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",183.14399,3801.26993,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Coris","auricularis",201.37779,4004.70479,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Eupetrichthys","angustipes",134.04308,2946.45416,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Halichoeres","brownfieldi",85.21118,2496.25503,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Notolabrus","parilus",225.18806,2845.93617,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",267.71941,1678.21581,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",157.90782,1574.06839,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",164.80657,1374.19553,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",124.83807,3446.35205,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Labridae","Ophthalmolepis","lineolatus",126.9363,1597.2371,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Monacanthidae","Scobinichthys","granulatus",96.93949,1881.13172,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Mullidae","Upeneichthys","vlamingii",188.26883,1939.99234,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Myliobatidae","Myliobatis","tenuicaudatus",487.99125,3539.98498,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.843","2014-12_Geographe.Bay_stereoBRUVs","843","Neosebastidae","Neosebastes","pandus",391.25146,2479.42626,-33.6,115.2586,"2014-12-15","13:43:00","Geographe Bay","Geographe Bay","14.6","Curtin","Yes","Yes","NA","BH","Multiple Use Zone","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.848","2014-12_Geographe.Bay_stereoBRUVs","848","Carangidae","Pseudocaranx","spp",310.02842,2583.75799,-33.3519,115.5323,"2014-12-14","08:53:00","Geographe Bay","Geographe Bay","10.4","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.848","2014-12_Geographe.Bay_stereoBRUVs","848","Carangidae","Pseudocaranx","spp",288.31694,1177.62047,-33.3519,115.5323,"2014-12-14","08:53:00","Geographe Bay","Geographe Bay","10.4","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.848","2014-12_Geographe.Bay_stereoBRUVs","848","Carangidae","Pseudocaranx","spp",283.68282,2037.4989,-33.3519,115.5323,"2014-12-14","08:53:00","Geographe Bay","Geographe Bay","10.4","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.848","2014-12_Geographe.Bay_stereoBRUVs","848","Carangidae","Pseudocaranx","spp",285.54049,1903.19041,-33.3519,115.5323,"2014-12-14","08:53:00","Geographe Bay","Geographe Bay","10.4","Logan","Yes","Yes","NA","4","Special Purpose Zone (Mining Exclusion)","NA","Fished"
"2014-12_Geographe.Bay_stereoBRUVs.855","2014-12_Geographe.Bay_stereoBRUVs","855","Carangidae","Pseudocaranx","spp",290.54664,2158.28662,-33.4901,115.4358,"2014-12-13","08:09:00","Geographe Bay","Geographe Bay","15.2","Logan","Yes","Yes","NA","3","Multiple Use Zone","NA","Fished"
